,Date,Value,Days
2873,1989-11-14,388.25,7257
2874,1989-11-15,391.4,7258
2875,1989-11-16,391.4,7259
2876,1989-11-17,392.0,7260
2877,1989-11-20,394.9,7263
2878,1989-11-21,399.0,7264
2879,1989-11-22,409.9,7265
2880,1989-11-23,411.55,7266
2881,1989-11-24,415.8,7267
2882,1989-11-27,413.75,7270
2883,1989-11-28,409.75,7271
2884,1989-11-29,410.1,7272
2885,1989-11-30,408.15,7273
2886,1989-12-01,413.85,7274
2887,1989-12-04,408.6,7277
2888,1989-12-05,403.75,7278
2889,1989-12-06,402.85,7279
2890,1989-12-07,406.0,7280
2891,1989-12-08,409.35,7281
2892,1989-12-11,415.5,7284
2893,1989-12-12,415.5,7285
2894,1989-12-13,413.0,7286
2895,1989-12-14,408.5,7287
2896,1989-12-15,412.75,7288
2897,1989-12-18,407.5,7291
2898,1989-12-19,412.4,7292
2899,1989-12-20,412.4,7293
2900,1989-12-21,413.0,7294
2901,1989-12-22,413.0,7295
2902,1989-12-25,413.0,7298
2903,1989-12-26,413.0,7299
2904,1989-12-27,406.0,7300
2905,1989-12-28,398.6,7301
2906,1989-12-29,398.6,7302
2907,1990-01-01,398.6,7305
2908,1990-01-02,399.0,7306
2909,1990-01-03,395.0,7307
2910,1990-01-04,396.5,7308
2911,1990-01-05,405.0,7309
2912,1990-01-08,404.6,7312
2913,1990-01-09,403.45,7313
2914,1990-01-10,409.1,7314
2915,1990-01-11,412.1,7315
2916,1990-01-12,416.25,7316
2917,1990-01-15,415.6,7319
2918,1990-01-16,412.75,7320
2919,1990-01-17,410.4,7321
2920,1990-01-18,413.4,7322
2921,1990-01-19,408.65,7323
2922,1990-01-22,406.0,7326
2923,1990-01-23,408.25,7327
2924,1990-01-24,420.75,7328
2925,1990-01-25,415.65,7329
2926,1990-01-26,418.0,7330
2927,1990-01-29,418.75,7333
2928,1990-01-30,418.15,7334
2929,1990-01-31,415.05,7335
2930,1990-02-01,415.8,7336
2931,1990-02-02,417.95,7337
2932,1990-02-05,423.0,7340
2933,1990-02-06,421.05,7341
2934,1990-02-07,423.75,7342
2935,1990-02-08,418.0,7343
2936,1990-02-09,415.5,7344
2937,1990-02-12,418.85,7347
2938,1990-02-13,418.05,7348
2939,1990-02-14,414.6,7349
2940,1990-02-15,416.65,7350
2941,1990-02-16,416.5,7351
2942,1990-02-19,416.5,7354
2943,1990-02-20,419.95,7355
2944,1990-02-21,420.0,7356
2945,1990-02-22,417.65,7357
2946,1990-02-23,415.85,7358
2947,1990-02-26,411.3,7361
2948,1990-02-27,407.55,7362
2949,1990-02-28,407.7,7363
2950,1990-03-01,406.3,7364
2951,1990-03-02,405.05,7365
2952,1990-03-05,403.2,7368
2953,1990-03-06,405.35,7369
2954,1990-03-07,400.5,7370
2955,1990-03-08,400.7,7371
2956,1990-03-09,399.3,7372
2957,1990-03-12,401.25,7375
2958,1990-03-13,397.25,7376
2959,1990-03-14,398.75,7377
2960,1990-03-15,399.5,7378
2961,1990-03-16,400.65,7379
2962,1990-03-19,402.1,7382
2963,1990-03-20,399.65,7383
2964,1990-03-21,392.0,7384
2965,1990-03-22,392.0,7385
2966,1990-03-23,393.5,7386
2967,1990-03-26,370.25,7389
2968,1990-03-27,368.0,7390
2969,1990-03-28,372.0,7391
2970,1990-03-29,371.5,7392
2971,1990-03-30,368.5,7393
2972,1990-04-02,368.4,7396
2973,1990-04-03,375.0,7397
2974,1990-04-04,374.25,7398
2975,1990-04-05,378.4,7399
2976,1990-04-06,377.7,7400
2977,1990-04-09,376.7,7403
2978,1990-04-10,375.2,7404
2979,1990-04-11,374.5,7405
2980,1990-04-12,375.5,7406
2981,1990-04-13,375.5,7407
2982,1990-04-16,375.5,7410
2983,1990-04-17,374.0,7411
2984,1990-04-18,374.75,7412
2985,1990-04-19,375.75,7413
2986,1990-04-20,376.0,7414
2987,1990-04-23,375.25,7417
2988,1990-04-24,376.8,7418
2989,1990-04-25,371.45,7419
2990,1990-04-26,371.6,7420
2991,1990-04-27,371.6,7421
2992,1990-04-30,367.75,7424
2993,1990-05-01,369.5,7425
2994,1990-05-02,369.6,7426
2995,1990-05-03,369.9,7427
2996,1990-05-04,371.3,7428
2997,1990-05-07,371.3,7431
2998,1990-05-08,370.65,7432
2999,1990-05-09,370.3,7433
3000,1990-05-10,371.75,7434
3001,1990-05-11,368.55,7435
3002,1990-05-14,369.0,7438
3003,1990-05-15,367.75,7439
3004,1990-05-16,369.85,7440
3005,1990-05-17,369.2,7441
3006,1990-05-18,369.9,7442
3007,1990-05-21,373.1,7445
3008,1990-05-22,375.1,7446
3009,1990-05-23,364.5,7447
3010,1990-05-24,366.5,7448
3011,1990-05-25,366.5,7449
3012,1990-05-28,366.5,7452
3013,1990-05-29,367.7,7453
3014,1990-05-30,366.4,7454
3015,1990-05-31,363.05,7455
3016,1990-06-01,363.45,7456
3017,1990-06-04,357.05,7459
3018,1990-06-05,358.1,7460
3019,1990-06-06,359.5,7461
3020,1990-06-07,352.8,7462
3021,1990-06-08,353.5,7463
3022,1990-06-11,354.7,7466
3023,1990-06-12,355.75,7467
3024,1990-06-13,350.5,7468
3025,1990-06-14,345.85,7469
3026,1990-06-15,346.9,7470
3027,1990-06-18,349.25,7473
3028,1990-06-19,348.65,7474
3029,1990-06-20,346.9,7475
3030,1990-06-21,349.75,7476
3031,1990-06-22,348.4,7477
3032,1990-06-25,353.4,7480
3033,1990-06-26,349.35,7481
3034,1990-06-27,350.65,7482
3035,1990-06-28,352.3,7483
3036,1990-06-29,352.2,7484
3037,1990-07-02,357.4,7487
3038,1990-07-03,362.0,7488
3039,1990-07-04,362.5,7489
3040,1990-07-05,359.7,7490
3041,1990-07-06,361.15,7491
3042,1990-07-09,360.25,7494
3043,1990-07-10,354.0,7495
3044,1990-07-11,354.3,7496
3045,1990-07-12,351.45,7497
3046,1990-07-13,363.6,7498
3047,1990-07-16,363.25,7501
3048,1990-07-17,360.7,7502
3049,1990-07-18,359.4,7503
3050,1990-07-19,362.3,7504
3051,1990-07-20,361.0,7505
3052,1990-07-23,366.1,7508
3053,1990-07-24,368.7,7509
3054,1990-07-25,372.75,7510
3055,1990-07-26,368.75,7511
3056,1990-07-27,366.75,7512
3057,1990-07-30,367.3,7515
3058,1990-07-31,372.3,7516
3059,1990-08-01,370.65,7517
3060,1990-08-02,380.7,7518
3061,1990-08-03,379.0,7519
3062,1990-08-06,382.25,7522
3063,1990-08-07,383.25,7523
3064,1990-08-08,384.75,7524
3065,1990-08-09,383.6,7525
3066,1990-08-10,389.35,7526
3067,1990-08-13,404.3,7529
3068,1990-08-14,411.5,7530
3069,1990-08-15,398.4,7531
3070,1990-08-16,402.6,7532
3071,1990-08-17,410.6,7533
3072,1990-08-20,407.75,7536
3073,1990-08-21,413.8,7537
3074,1990-08-22,408.75,7538
3075,1990-08-23,412.4,7539
3076,1990-08-24,410.3,7540
3077,1990-08-27,410.3,7543
3078,1990-08-28,388.25,7544
3079,1990-08-29,384.3,7545
3080,1990-08-30,389.75,7546
3081,1990-08-31,387.75,7547
3082,1990-09-03,386.75,7550
3083,1990-09-04,381.4,7551
3084,1990-09-05,383.3,7552
3085,1990-09-06,387.5,7553
3086,1990-09-07,384.6,7554
3087,1990-09-10,384.5,7557
3088,1990-09-11,378.5,7558
3089,1990-09-12,382.05,7559
3090,1990-09-13,382.2,7560
3091,1990-09-14,386.2,7561
3092,1990-09-17,389.4,7564
3093,1990-09-18,386.0,7565
3094,1990-09-19,386.5,7566
3095,1990-09-20,386.95,7567
3096,1990-09-21,389.3,7568
3097,1990-09-24,392.5,7571
3098,1990-09-25,403.75,7572
3099,1990-09-26,402.7,7573
3100,1990-09-27,403.95,7574
3101,1990-09-28,408.4,7575
3102,1990-10-01,396.3,7578
3103,1990-10-02,387.85,7579
3104,1990-10-03,389.4,7580
3105,1990-10-04,395.75,7581
3106,1990-10-05,395.6,7582
3107,1990-10-08,390.8,7585
3108,1990-10-09,397.0,7586
3109,1990-10-10,391.8,7587
3110,1990-10-11,388.0,7588
3111,1990-10-12,388.25,7589
3112,1990-10-15,380.7,7592
3113,1990-10-16,364.75,7593
3114,1990-10-17,366.0,7594
3115,1990-10-18,367.85,7595
3116,1990-10-19,372.0,7596
3117,1990-10-22,367.5,7599
3118,1990-10-23,371.65,7600
3119,1990-10-24,371.1,7601
3120,1990-10-25,375.05,7602
3121,1990-10-26,373.7,7603
3122,1990-10-29,372.7,7606
3123,1990-10-30,373.75,7607
3124,1990-10-31,379.5,7608
3125,1990-11-01,380.4,7609
3126,1990-11-02,377.5,7610
3127,1990-11-05,376.9,7613
3128,1990-11-06,379.25,7614
3129,1990-11-07,385.0,7615
3130,1990-11-08,384.75,7616
3131,1990-11-09,385.7,7617
3132,1990-11-12,380.7,7620
3133,1990-11-13,383.5,7621
3134,1990-11-14,383.9,7622
3135,1990-11-15,378.0,7623
3136,1990-11-16,376.3,7624
3137,1990-11-19,377.8,7627
3138,1990-11-20,380.0,7628
3139,1990-11-21,377.3,7629
3140,1990-11-22,380.0,7630
3141,1990-11-23,383.6,7631
3142,1990-11-26,386.9,7634
3143,1990-11-27,383.8,7635
3144,1990-11-28,385.0,7636
3145,1990-11-29,386.8,7637
3146,1990-11-30,384.85,7638
3147,1990-12-03,380.65,7641
3148,1990-12-04,377.6,7642
3149,1990-12-05,376.0,7643
3150,1990-12-06,370.0,7644
3151,1990-12-07,370.8,7645
3152,1990-12-10,374.05,7648
3153,1990-12-11,372.1,7649
3154,1990-12-12,370.9,7650
3155,1990-12-13,372.0,7651
3156,1990-12-14,373.2,7652
3157,1990-12-17,376.3,7655
3158,1990-12-18,377.4,7656
3159,1990-12-19,378.9,7657
3160,1990-12-20,385.45,7658
3161,1990-12-21,383.75,7659
3162,1990-12-24,383.75,7662
3163,1990-12-25,383.75,7663
3164,1990-12-26,383.75,7664
3165,1990-12-27,382.8,7665
3166,1990-12-28,386.2,7666
3167,1990-12-31,386.2,7669
3168,1991-01-01,386.2,7670
3169,1991-01-02,390.8,7671
3170,1991-01-03,386.3,7672
3171,1991-01-04,387.4,7673
3172,1991-01-07,391.1,7676
3173,1991-01-08,389.7,7677
3174,1991-01-09,387.1,7678
3175,1991-01-10,390.55,7679
3176,1991-01-11,390.6,7680
3177,1991-01-14,398.6,7683
3178,1991-01-15,398.5,7684
3179,1991-01-16,403.0,7685
3180,1991-01-17,379.0,7686
3181,1991-01-18,378.25,7687
3182,1991-01-21,378.2,7690
3183,1991-01-22,381.0,7691
3184,1991-01-23,378.3,7692
3185,1991-01-24,373.0,7693
3186,1991-01-25,374.25,7694
3187,1991-01-28,374.5,7697
3188,1991-01-29,376.8,7698
3189,1991-01-30,367.1,7699
3190,1991-01-31,366.0,7700
3191,1991-02-01,364.5,7701
3192,1991-02-04,367.15,7704
3193,1991-02-05,366.6,7705
3194,1991-02-06,360.75,7706
3195,1991-02-07,363.9,7707
3196,1991-02-08,370.0,7708
3197,1991-02-11,366.85,7711
3198,1991-02-12,364.4,7712
3199,1991-02-13,366.75,7713
3200,1991-02-14,368.15,7714
3201,1991-02-15,365.5,7715
3202,1991-02-18,363.75,7718
3203,1991-02-19,363.0,7719
3204,1991-02-20,364.65,7720
3205,1991-02-21,362.25,7721
3206,1991-02-22,358.8,7722
3207,1991-02-25,357.65,7725
3208,1991-02-26,359.25,7726
3209,1991-02-27,360.0,7727
3210,1991-02-28,362.7,7728
3211,1991-03-01,366.9,7729
3212,1991-03-04,365.45,7732
3213,1991-03-05,364.5,7733
3214,1991-03-06,366.2,7734
3215,1991-03-07,366.5,7735
3216,1991-03-08,368.5,7736
3217,1991-03-11,365.85,7739
3218,1991-03-12,364.25,7740
3219,1991-03-13,366.0,7741
3220,1991-03-14,364.6,7742
3221,1991-03-15,366.0,7743
3222,1991-03-18,362.3,7746
3223,1991-03-19,364.5,7747
3224,1991-03-20,364.5,7748
3225,1991-03-21,362.35,7749
3226,1991-03-22,362.75,7750
3227,1991-03-25,359.25,7753
3228,1991-03-26,356.6,7754
3229,1991-03-27,354.05,7755
3230,1991-03-28,355.65,7756
3231,1991-03-29,355.65,7757
3232,1991-04-01,355.65,7760
3233,1991-04-02,357.5,7761
3234,1991-04-03,359.2,7762
3235,1991-04-04,358.4,7763
3236,1991-04-05,358.5,7764
3237,1991-04-08,361.0,7767
3238,1991-04-09,364.0,7768
3239,1991-04-10,363.35,7769
3240,1991-04-11,361.75,7770
3241,1991-04-12,361.95,7771
3242,1991-04-15,360.1,7774
3243,1991-04-16,361.2,7775
3244,1991-04-17,360.65,7776
3245,1991-04-18,359.15,7777
3246,1991-04-19,356.15,7778
3247,1991-04-22,356.4,7781
3248,1991-04-23,355.5,7782
3249,1991-04-24,355.8,7783
3250,1991-04-25,353.25,7784
3251,1991-04-26,353.25,7785
3252,1991-04-29,351.1,7788
3253,1991-04-30,357.75,7789
3254,1991-05-01,356.5,7790
3255,1991-05-02,354.15,7791
3256,1991-05-03,355.5,7792
3257,1991-05-06,355.5,7795
3258,1991-05-07,356.15,7796
3259,1991-05-08,356.9,7797
3260,1991-05-09,356.85,7798
3261,1991-05-10,356.7,7799
3262,1991-05-13,356.85,7802
3263,1991-05-14,357.95,7803
3264,1991-05-15,359.85,7804
3265,1991-05-16,356.0,7805
3266,1991-05-17,355.1,7806
3267,1991-05-20,355.0,7809
3268,1991-05-21,356.3,7810
3269,1991-05-22,356.75,7811
3270,1991-05-23,354.9,7812
3271,1991-05-24,355.8,7813
3272,1991-05-27,355.8,7816
3273,1991-05-28,355.65,7817
3274,1991-05-29,361.5,7818
3275,1991-05-30,361.05,7819
3276,1991-05-31,360.4,7820
3277,1991-06-03,363.0,7823
3278,1991-06-04,362.4,7824
3279,1991-06-05,362.4,7825
3280,1991-06-06,364.85,7826
3281,1991-06-07,367.0,7827
3282,1991-06-10,372.2,7830
3283,1991-06-11,371.25,7831
3284,1991-06-12,372.0,7832
3285,1991-06-13,369.7,7833
3286,1991-06-14,367.75,7834
3287,1991-06-17,366.8,7837
3288,1991-06-18,370.25,7838
3289,1991-06-19,367.4,7839
3290,1991-06-20,367.6,7840
3291,1991-06-21,366.25,7841
3292,1991-06-24,360.9,7844
3293,1991-06-25,363.35,7845
3294,1991-06-26,366.1,7846
3295,1991-06-27,364.8,7847
3296,1991-06-28,368.35,7848
3297,1991-07-01,368.9,7851
3298,1991-07-02,367.1,7852
3299,1991-07-03,369.25,7853
3300,1991-07-04,369.25,7854
3301,1991-07-05,369.9,7855
3302,1991-07-08,370.25,7858
3303,1991-07-09,369.2,7859
3304,1991-07-10,370.9,7860
3305,1991-07-11,368.3,7861
3306,1991-07-12,367.85,7862
3307,1991-07-15,367.8,7865
3308,1991-07-16,368.7,7866
3309,1991-07-17,368.9,7867
3310,1991-07-18,369.0,7868
3311,1991-07-19,370.0,7869
3312,1991-07-22,369.75,7872
3313,1991-07-23,367.4,7873
3314,1991-07-24,366.0,7874
3315,1991-07-25,364.9,7875
3316,1991-07-26,364.1,7876
3317,1991-07-29,365.1,7879
3318,1991-07-30,361.35,7880
3319,1991-07-31,362.85,7881
3320,1991-08-01,363.4,7882
3321,1991-08-02,357.8,7883
3322,1991-08-05,356.5,7886
3323,1991-08-06,357.0,7887
3324,1991-08-07,356.8,7888
3325,1991-08-08,357.6,7889
3326,1991-08-09,358.2,7890
3327,1991-08-12,358.2,7893
3328,1991-08-13,356.8,7894
3329,1991-08-14,355.85,7895
3330,1991-08-15,358.35,7896
3331,1991-08-16,357.75,7897
3332,1991-08-19,361.2,7900
3333,1991-08-20,353.8,7901
3334,1991-08-21,356.3,7902
3335,1991-08-22,356.2,7903
3336,1991-08-23,353.7,7904
3337,1991-08-26,353.7,7907
3338,1991-08-27,353.8,7908
3339,1991-08-28,354.5,7909
3340,1991-08-29,351.25,7910
3341,1991-08-30,347.4,7911
3342,1991-09-02,347.95,7914
3343,1991-09-03,347.35,7915
3344,1991-09-04,348.7,7916
3345,1991-09-05,347.4,7917
3346,1991-09-06,348.05,7918
3347,1991-09-09,350.55,7921
3348,1991-09-10,351.7,7922
3349,1991-09-11,345.25,7923
3350,1991-09-12,346.1,7924
3351,1991-09-13,344.25,7925
3352,1991-09-16,345.4,7928
3353,1991-09-17,346.15,7929
3354,1991-09-18,348.3,7930
3355,1991-09-19,348.6,7931
3356,1991-09-20,348.6,7932
3357,1991-09-23,349.25,7935
3358,1991-09-24,351.9,7936
3359,1991-09-25,352.75,7937
3360,1991-09-26,351.9,7938
3361,1991-09-27,348.45,7939
3362,1991-09-30,354.9,7942
3363,1991-10-01,353.95,7943
3364,1991-10-02,356.0,7944
3365,1991-10-03,356.8,7945
3366,1991-10-04,356.3,7946
3367,1991-10-07,359.7,7949
3368,1991-10-08,357.6,7950
3369,1991-10-09,357.65,7951
3370,1991-10-10,359.5,7952
3371,1991-10-11,357.75,7953
3372,1991-10-14,358.5,7956
3373,1991-10-15,357.55,7957
3374,1991-10-16,356.55,7958
3375,1991-10-17,358.3,7959
3376,1991-10-18,359.6,7960
3377,1991-10-21,363.8,7963
3378,1991-10-22,362.35,7964
3379,1991-10-23,362.2,7965
3380,1991-10-24,361.0,7966
3381,1991-10-25,362.0,7967
3382,1991-10-28,358.5,7970
3383,1991-10-29,357.4,7971
3384,1991-10-30,359.35,7972
3385,1991-10-31,357.45,7973
3386,1991-11-01,357.75,7974
3387,1991-11-04,356.35,7977
3388,1991-11-05,356.55,7978
3389,1991-11-06,354.5,7979
3390,1991-11-07,354.5,7980
3391,1991-11-08,352.9,7981
3392,1991-11-11,354.9,7984
3393,1991-11-12,354.75,7985
3394,1991-11-13,356.55,7986
3395,1991-11-14,355.85,7987
3396,1991-11-15,355.5,7988
3397,1991-11-18,360.75,7991
3398,1991-11-19,363.0,7992
3399,1991-11-20,362.6,7993
3400,1991-11-21,364.3,7994
3401,1991-11-22,367.95,7995
3402,1991-11-25,369.1,7998
3403,1991-11-26,366.25,7999
3404,1991-11-27,367.1,8000
3405,1991-11-28,366.05,8001
3406,1991-11-29,366.3,8002
3407,1991-12-02,368.35,8005
3408,1991-12-03,362.9,8006
3409,1991-12-04,365.25,8007
3410,1991-12-05,364.75,8008
3411,1991-12-06,367.75,8009
3412,1991-12-09,370.7,8012
3413,1991-12-10,368.05,8013
3414,1991-12-11,366.5,8014
3415,1991-12-12,359.5,8015
3416,1991-12-13,359.05,8016
3417,1991-12-16,359.65,8019
3418,1991-12-17,357.4,8020
3419,1991-12-18,357.9,8021
3420,1991-12-19,358.9,8022
3421,1991-12-20,358.3,8023
3422,1991-12-23,359.65,8026
3423,1991-12-24,359.65,8027
3424,1991-12-25,359.65,8028
3425,1991-12-26,359.65,8029
3426,1991-12-27,353.3,8030
3427,1991-12-30,353.15,8033
3428,1991-12-31,353.15,8034
3429,1992-01-01,353.15,8035
3430,1992-01-02,350.9,8036
3431,1992-01-03,353.0,8037
3432,1992-01-06,349.4,8040
3433,1992-01-07,349.7,8041
3434,1992-01-08,350.6,8042
3435,1992-01-09,351.55,8043
3436,1992-01-10,357.9,8044
3437,1992-01-13,353.9,8047
3438,1992-01-14,353.6,8048
3439,1992-01-15,355.55,8049
3440,1992-01-16,356.75,8050
3441,1992-01-17,355.9,8051
3442,1992-01-20,358.75,8054
3443,1992-01-21,357.8,8055
3444,1992-01-22,356.75,8056
3445,1992-01-23,355.2,8057
3446,1992-01-24,353.25,8058
3447,1992-01-27,356.1,8061
3448,1992-01-28,356.3,8062
3449,1992-01-29,354.85,8063
3450,1992-01-30,356.0,8064
3451,1992-01-31,354.1,8065
3452,1992-02-03,356.4,8068
3453,1992-02-04,356.0,8069
3454,1992-02-05,354.3,8070
3455,1992-02-06,355.95,8071
3456,1992-02-07,356.2,8072
3457,1992-02-10,354.65,8075
3458,1992-02-11,356.0,8076
3459,1992-02-12,357.2,8077
3460,1992-02-13,356.3,8078
3461,1992-02-14,354.1,8079
3462,1992-02-17,354.35,8082
3463,1992-02-18,352.8,8083
3464,1992-02-19,353.2,8084
3465,1992-02-20,353.4,8085
3466,1992-02-21,351.6,8086
3467,1992-02-24,349.8,8089
3468,1992-02-25,350.5,8090
3469,1992-02-26,348.65,8091
3470,1992-02-27,353.75,8092
3471,1992-02-28,353.1,8093
3472,1992-03-02,350.45,8096
3473,1992-03-03,351.35,8097
3474,1992-03-04,350.15,8098
3475,1992-03-05,349.9,8099
3476,1992-03-06,349.4,8100
3477,1992-03-09,348.8,8103
3478,1992-03-10,348.35,8104
3479,1992-03-11,349.0,8105
3480,1992-03-12,347.6,8106
3481,1992-03-13,347.25,8107
3482,1992-03-16,343.0,8110
3483,1992-03-17,339.0,8111
3484,1992-03-18,340.3,8112
3485,1992-03-19,337.8,8113
3486,1992-03-20,338.8,8114
3487,1992-03-23,338.7,8117
